ds,yhat,trend,weekly,diwali
2025-10-20,682.3326366467229,651.2334822733452,31.03999620287017,0.05915817050756305
2025-10-21,683.1668211148635,651.1977450991438,30.087395574556325,1.8816804411634038
2025-10-22,687.8692987990124,651.1620079249424,32.49526589348134,4.21202498058867
2025-10-23,686.298914050592,651.1262707507409,27.888178729469335,7.284464570381718
2025-10-24,681.0357496437401,651.0905335765394,26.62272937497971,3.3224866922209393
2025-10-25,577.487076797421,651.054796402338,-73.309022520286,-0.25869708463091606
2025-10-26,577.9826469627027,651.0190592281366,-74.8245432553281,1.7881309898941349
2025-10-27,680.1881658645891,650.9833220539351,31.03999620294315,-1.8351523922891364
2025-10-28,674.4164932129261,650.9475848797335,30.087395574631216,-6.618487241438684
2025-10-29,684.3077230602256,650.9118477055322,32.495265893469636,0.9006094612238266
2025-10-30,686.5911441978132,650.8761105313307,27.888178729550393,7.826854936932066
2025-10-31,679.2361477182963,650.8403733571294,26.622729374990875,1.773044986175983
2025-11-01,575.3808319448283,650.8046361829278,-73.30902252031461,-2.1147817177848403
2025-11-02,577.7817156099034,650.7688990087263,-74.82454325558875,1.837359856765866
2025-11-03,680.4033175242577,650.7331618345249,31.03999620294135,-1.3698405132086395
2025-11-04,672.5345267708508,650.6974246603233,30.08739557460433,-8.25029346407683
2025-11-05,680.2053456488147,650.661687486122,32.49526589347448,-2.9516077307817565
2025-11-06,683.4132291226152,650.6259503119205,27.888178729527834,4.899100081166908
2025-11-07,678.1112307305877,650.590213137719,26.62272937491696,0.898288217951707
2025-11-08,575.2227821600453,650.5544759635177,-73.30902252005836,-2.0226712834139757
2025-11-09,578.857715805261,650.5187387893161,-74.82454325555813,3.1635202715029904
2025-11-10,681.2856108977828,650.4830016151147,31.0399962030891,-0.23738692042107107
2025-11-11,672.9074213053524,650.4472644409133,30.087395574614366,-7.627238710175227
2025-11-12,684.4046259862614,650.4115272667118,32.495265893471306,1.497832826078254
2025-11-13,689.5880130628523,650.3757900925103,27.88817872946095,11.324044240880998
2025-11-14,677.5983429648712,650.3400529183089,26.622729374928124,0.6355606716342633
2025-11-15,567.447084886739,650.3043157441075,-73.30902252008698,-9.548208337281453
2025-11-16,571.5335874996447,650.268578569906,-74.8245432555275,-3.9104478147339017
2025-11-17,680.37047751327,650.2328413957044,31.039996203087313,-0.9023600855217572
2025-11-18,676.0582633967261,650.1971042215031,30.087395574587482,-4.226236399364472
2025-11-19,680.7896214358207,650.1613670473016,32.495265893476144,-1.8670115049570408
2025-11-20,679.4987111322026,650.1256298731001,27.888178729490196,1.484902529612274
2025-11-21,679.4316666198298,650.0898926988987,26.622729374769133,2.7190445461620496
2025-11-22,583.2429463838623,650.0541555246972,-73.3090225201156,6.497813379280759
2025-11-23,581.0449997497991,650.0184183504958,-74.82454325539908,5.851124654702316
2025-11-24,681.4292771103181,649.9826811762942,31.039996202852105,0.4065997311717547
2025-11-25,680.892108002711,649.9469440020929,30.087395574597505,0.8577684260206399
2025-11-26,683.2424588491265,649.9112068278914,32.495265893472705,0.8359861277623152
2025-11-27,672.1310272542883,649.87546965369,27.88817872951945,-5.632621128921122
2025-11-28,672.7601108073396,649.8397324794885,26.622729374780295,-3.7023510469291008
