ds,yhat,trend,weekly,diwali
2025-10-20,995.0133241706391,967.6179292806027,24.4022208091732,2.9931740808631755
2025-10-21,998.0110645151018,967.6111296091824,27.814056029721904,2.5858788761974365
2025-10-22,994.3884170766851,967.6043299377621,27.648577805934135,-0.864490667011163
2025-10-23,1003.1692553386573,967.597530266342,34.13688487796725,1.4348401943480424
2025-10-24,995.9859911220907,967.5907305949216,27.565481034423666,0.8297794927453546
2025-10-25,898.1725549906498,967.5839309235014,-66.62233602387356,-2.7890399089780025
2025-10-26,896.0959576664402,967.5771312520811,-74.94488453355777,3.4637109479168884
2025-10-27,998.7228902826319,967.5703315806609,24.40222080923743,6.750337892733593
2025-10-28,990.7775778527883,967.5635319092406,27.814056029791168,-4.600010086243503
2025-10-29,987.9644039029569,967.5567322378204,27.64857780591428,-7.240906140777804
2025-10-30,1006.307824692687,967.5499325664001,34.13688487804533,4.621007248241545
2025-10-31,1000.8119508512386,967.5431328949799,27.56548103442362,5.703336921835118
2025-11-01,899.0699666603739,967.5363332235596,-66.62233602390926,-1.8440305392765106
2025-11-02,892.5696131505841,967.5295335521392,-74.94488453379115,-0.015035867763952084
2025-11-03,993.5397645841975,967.522733880719,24.40222080925445,1.6148098942240576
2025-11-04,990.2307129269943,967.5159342092988,27.8140560297712,-5.099277312075774
2025-11-05,988.0127774615531,967.5091345378786,27.648577805929293,-7.144934882254745
2025-11-06,1000.0911185793525,967.5023348664583,34.13688487802754,-1.5481011651333256
2025-11-07,997.611951288869,967.495535195038,27.565481034354626,2.550935059476458
2025-11-08,903.9690934737534,967.4887355236177,-66.62233602365262,3.10269397378834
2025-11-09,893.1344837818721,967.4819358521975,-74.94488453375844,0.5974324634329826
2025-11-10,988.0282305020294,967.4751361807773,24.402220809365893,-3.8491264881138747
2025-11-11,991.9133053779598,967.468336509357,27.814056029767766,-3.369087161164915
2025-11-12,998.0874882238853,967.4615368379367,27.648577805900924,2.977373580047674
2025-11-13,1005.6345483283626,967.4547371665165,34.136884877951765,4.042926283894398
2025-11-14,991.4800308522169,967.4479374950962,27.565481034354583,-3.5333876772338186
2025-11-15,894.7593854050057,967.441137823676,-66.62233602368833,-6.059416394981982
2025-11-16,893.6582519595139,967.4343381522556,-74.94488453372573,1.1687983409840779
2025-11-17,995.6685844218678,967.4275384808354,24.402220809382907,3.8388251316494397
2025-11-18,994.9883264431278,967.4207388094152,27.8140560297478,-0.24646839603515291
2025-11-19,996.2284236101864,967.4139391379949,27.64857780591593,1.1659066662755568
2025-11-20,1005.3011996412365,967.4071394665746,34.136884877981906,3.7571752966800243
2025-11-21,995.1209012311374,967.4003397951543,27.56548103421665,0.155080401766444
2025-11-22,900.7327158162158,967.393540123734,-66.62233602372406,-0.03848828379419199
2025-11-23,894.5585765256608,967.3867404523139,-74.94488453362447,2.1167206069713633
2025-11-24,989.8790189063501,967.3799407808937,24.40222080915259,-1.9031426836961824
2025-11-25,994.7955301175435,967.3731411094733,27.81405602974436,-0.3916670216741012
2025-11-26,1002.2908104533609,967.366341438053,27.648577805913508,7.275891209394323
2025-11-27,1002.6283021577258,967.3595417666328,34.13688487801205,1.131875513081004
2025-11-28,986.2160019343366,967.3527420952125,27.565481034216603,-8.702221195092498
