ds,yhat,trend,weekly,diwali
2025-10-20,1047.7081582775866,1025.2755510141774,29.277729627673786,-6.845122364264588
2025-10-21,1046.6295730753013,1025.281117287313,27.77346415893552,-6.425008370947305
2025-10-22,1052.4471875692864,1025.2866835604489,27.586486577015922,-0.4259825681784154
2025-10-23,1056.4396705525455,1025.2922498335845,27.986821130965154,3.160599587995925
2025-10-24,1049.14446583384,1025.2978161067203,30.742032127256202,-6.895382400136515
2025-10-25,942.6790924393746,1025.3033823798562,-71.35087442920162,-11.273415511280012
2025-10-26,959.0374350628047,1025.308948652992,-72.0156591929063,5.744145602718905
2025-10-27,1068.910211350786,1025.3145149261277,29.277729627745213,14.317966796913172
2025-10-28,1054.3559910359454,1025.3200811992635,27.7734641590187,1.2624456776631794
2025-10-29,1049.3645924920766,1025.3256474723992,27.58648657701695,-3.547541557339611
2025-10-30,1057.4342709887283,1025.331213745535,27.98682113103712,4.116236112156027
2025-10-31,1059.174817942772,1025.3367800186709,30.742032127260828,3.0960057968404238
2025-11-01,949.5381295657061,1025.3423462918065,-71.35087442923314,-4.453342296867283
2025-11-02,945.8554554004243,1025.3479125649424,-72.01565919316184,-7.476797971356232
2025-11-03,1051.8884152248727,1025.3534788380782,29.27772962774025,-2.742793240945678
2025-11-04,1060.5082354868016,1025.3590451112138,27.773464158988318,7.375726216599356
2025-11-05,1061.495581797347,1025.3646113843495,27.5864865770163,8.544483835981389
2025-11-06,1053.13341146924,1025.3701776574853,27.986821131026407,-0.22358731927174105
2025-11-07,1056.5020968655058,1025.3757439306212,30.742032127190132,0.3843208076943758
2025-11-08,960.1363553425358,1025.381310203757,-71.35087442897279,6.105919567751497
2025-11-09,953.9780786433885,1025.3868764768927,-72.0156591931315,0.6068613596272722
2025-11-10,1049.9611096533174,1025.3924427500285,29.277729627888046,-4.70906272459911
2025-11-11,1052.922455178402,1025.3980090231641,27.773464159000802,-0.24901800376278696
2025-11-12,1055.360926544058,1025.4035752963,27.58648657701734,2.3708646707406777
2025-11-13,1053.030251128087,1025.4091415694359,27.986821130940168,-0.36571157228912915
2025-11-14,1053.069004964199,1025.4147078425717,30.742032127194765,-3.0877350055674864
2025-11-15,951.0671748731256,1025.4202741157073,-71.35087442900429,-3.002224813577386
2025-11-16,955.2242583286538,1025.4258403888432,-72.01565919310119,1.8140771329118555
2025-11-17,1059.525028417575,1025.4314066619788,29.277729627883097,4.815892127713151
2025-11-18,1053.2258583690868,1025.4369729351147,27.773464158970437,0.015421275001780763
2025-11-19,1047.3831863608307,1025.4425392082503,27.586486577016693,-5.645839424436282
2025-11-20,1046.2201935385592,1025.4481054813862,27.9868211309708,-7.214733073797766
2025-11-21,1052.5545972451703,1025.453671754522,30.742032127048738,-3.641106636400423
2025-11-22,957.1333331731244,1025.4592380276579,-71.3508744290358,3.0249695745023155
2025-11-23,952.1732457784242,1025.4648043007935,-72.01565919297607,-1.275899329393276
2025-11-24,1042.6449094267566,1025.4703705739294,29.277729627656925,-12.103190774829566
2025-11-25,1050.1223998356943,1025.475936847065,27.773464158982915,-3.127001170353635
2025-11-26,1066.9197529178803,1025.4815031202008,27.586486577016874,13.85176322066249
2025-11-27,1061.446599931172,1025.4870693933367,27.98682113100143,7.972709406833879
2025-11-28,1052.2895943256954,1025.4926356664723,30.74203212705337,-3.945073467830299
