ds,yhat,trend,weekly,diwali
2025-10-20,995.0450025770303,967.6497664679791,24.40195899381067,2.9932771152405935
2025-10-21,998.0430440034897,967.6431010357201,27.81382782630858,2.5861151414610526
2025-10-22,994.4209730083247,967.636435603461,27.648783370178453,-0.8642459653147209
2025-10-23,1003.2020067049542,967.629770171202,34.13712548096724,1.4351110527849367
2025-10-24,996.0188689446851,967.623104738943,27.565753214938844,0.8300109908033352
2025-10-25,898.2053157701208,967.6164393066841,-66.62216287030448,-2.7889606662588857
2025-10-26,896.1283463414868,967.6097738744251,-74.9452860161105,3.4638584831722574
2025-10-27,998.7555700491084,967.6031084421661,24.4019589938749,6.750502613067403
2025-10-28,990.8102818081694,967.596443009907,27.81382782637785,-4.599989028115474
2025-10-29,987.9979506929877,967.589777577648,27.648783370158604,-7.240610254818794
2025-10-30,1006.3415912941557,967.583112145389,34.137125481045324,4.621353667721319
2025-10-31,1000.8449910062369,967.57644671313,27.56575321493881,5.702791078168011
2025-11-01,899.1025863660021,967.5697812808711,-66.62216287034018,-1.8450320445288146
2025-11-02,892.6023864880513,967.563115848612,-74.94528601634389,-0.015443344216838045
2025-11-03,993.5730586277499,967.5564504163531,24.40195899389191,1.6146492175049598
2025-11-04,990.2639437535291,967.549784984094,27.81382782635788,-5.09966905692277
2025-11-05,988.0466993922367,967.5431195518349,27.648783370173614,-7.145203529771821
2025-11-06,1000.1253642926722,967.5364541195761,34.13712548102753,-1.5482153079314114
2025-11-07,997.6463751385566,967.529788687317,27.565753214869815,2.5508332363697437
2025-11-08,904.0036983306273,967.5231232550581,-66.62216287008354,3.102737945652854
2025-11-09,893.1686315438777,967.516457822799,-74.94528601631117,0.5974597373899104
2025-11-10,988.062535425061,967.5097923905399,24.401958994003362,-3.8492159594823154
2025-11-11,991.9478781457271,967.503126958281,27.813827826354444,-3.3690766389082714
2025-11-12,998.1226449545304,967.496461526022,27.648783370145235,2.977400058363168
2025-11-13,1005.6698467168958,967.4897960937631,34.13712548095177,4.0429251421810095
2025-11-14,991.5156825595448,967.483130661504,27.56575321486977,-3.5332013168290515
2025-11-15,894.7951162556114,967.476465229245,-66.62216287011925,-6.059186103514308
2025-11-16,893.6934288867966,967.469799796986,-74.94528601627846,1.1689151060891148
2025-11-17,995.7040695594831,967.463134364727,24.401958994020376,3.838976200735626
2025-11-18,995.0239529411848,967.456468932468,27.81382782633448,-0.24634381761778432
2025-11-19,996.264557719917,967.449803500209,27.64878337016025,1.16597084954779
2025-11-20,1005.3376258005893,967.44313806795,34.13712548098191,3.7573622516573355
2025-11-21,995.1575580912629,967.436472635691,27.56575321473183,0.1553322408401079
2025-11-22,900.769407072942,967.429807203432,-66.62216287015497,-0.03823726033495585
2025-11-23,894.5948506616057,967.423141771173,-74.9452860161772,2.1169949066099543
2025-11-24,989.915427847841,967.416476338914,24.401958993790043,-1.9030074848630874
2025-11-25,994.8320613143255,967.409810906655,27.813827826331046,-0.39157741866049206
2025-11-26,1002.3280173854631,967.403145474396,27.648783370157823,7.2760885409093765
2025-11-27,1002.6655420495206,967.396480042137,34.13712548101205,1.1319365263715726
2025-11-28,986.2534707920315,967.3898146098779,27.565753214731792,-8.702097032578143
