ds,yhat,trend,weekly,diwali
2025-10-20,682.3200699357277,651.219129744954,31.040165841584752,0.06077434918895664
2025-10-21,683.1605938661481,651.1832963491336,30.09515803319346,1.8821394838210832
2025-10-22,687.8513642256839,651.1474629533132,32.49952523621242,4.204376036158342
2025-10-23,686.2792068368375,651.1116295574928,27.887702215969334,7.279875063375334
2025-10-24,681.0317494067799,651.0757961616723,26.625489164012393,3.330464081095209
2025-10-25,577.475734679692,651.039962765852,-73.31247226985478,-0.2517558163052041
2025-10-26,577.9569367755472,651.0041293700316,-74.83556822137487,1.788375626890497
2025-10-27,680.1757939695874,650.9682959742113,31.04016584165775,-1.832667846281629
2025-10-28,674.4074049153568,650.9324625783908,30.095158033268355,-6.620215696302361
2025-10-29,684.2870848076002,650.8966291825705,32.49952523620071,0.8909303888290919
2025-10-30,686.5729296039545,650.86079578675,27.887702216050393,7.824431601154104
2025-10-31,679.2264329624991,650.8249623909296,26.625489164023566,1.7759814075458658
2025-11-01,575.3576836791484,650.7891289951093,-73.31247226988341,-2.118973046077533
2025-11-02,577.754515373347,650.7532955992888,-74.83556822163553,1.8367879956936606
2025-11-03,680.3959736576428,650.7174622034685,31.040165841655956,-1.3616543874816747
2025-11-04,672.5288940876217,650.681628807648,30.09515803324147,-8.247892753267832
2025-11-05,680.1923909219153,650.6457954118277,32.49952523620556,-2.95292972611806
2025-11-06,683.3987223534672,650.6099620160072,27.88770221602783,4.901058121432118
2025-11-07,678.0922214811111,650.5741286201869,26.62548916394965,0.8926036969745214
2025-11-08,575.1929668565042,650.5382952243665,-73.31247226962712,-2.032856098235231
2025-11-09,578.8327051025547,650.5024618285461,-74.8355682216049,3.1658114956134584
2025-11-10,681.2775505022162,650.4666284327257,31.040165841803717,-0.2292437723132261
2025-11-11,672.899904515823,650.4307950369052,30.095158033251504,-7.6260485543338055
2025-11-12,684.3931979291114,650.3949616410849,32.4995252362024,1.4987110518239846
2025-11-13,689.5731350146498,650.3591282452645,27.887702215960946,11.326304553424261
2025-11-14,677.5783220571888,650.3232948494442,26.62548916396083,0.62953804378376
2025-11-15,567.4176477666944,650.2874614536237,-73.31247226965573,-9.557341417273628
2025-11-16,571.5071133162437,650.2516280578034,-74.83556822157428,-3.9089465199853892
2025-11-17,680.3619654085583,650.215794661983,31.040165841801933,-0.8939950952266205
2025-11-18,676.0521773011109,650.1799612661625,30.09515803322462,-4.2229419982763305
2025-11-19,680.7772385427941,650.1441278703421,32.49952523620723,-1.8664145637553087
2025-11-20,679.4830677427518,650.1082944745217,27.8877022159902,1.4870710522398722
2025-11-21,679.4127816394664,650.0724610787014,26.62548916380182,2.7148313969632354
2025-11-22,583.2137693021568,650.036627682881,-73.31247226968435,6.489613888960225
2025-11-23,581.0193737750005,650.0007942870607,-74.83556822144584,5.854147709385671
2025-11-24,681.4212375337869,649.9649608912401,31.04016584156669,0.41611080098007996
2025-11-25,680.8842652509436,649.9291274954198,30.095158033234647,0.8599797222891199
2025-11-26,683.229849952036,649.8932940995994,32.499525236203795,0.837030616232832
2025-11-27,672.1143079290626,649.8574607037791,27.88770221601945,-5.630854990735921
2025-11-28,672.7373094963791,649.8216273079586,26.62548916381299,-3.709806975392409
