ds,yhat,trend,weekly,diwali
2025-10-20,1047.8403856307264,1025.407701851694,29.278188262839535,-6.845504483807092
2025-10-21,1046.76077686889,1025.4135803911936,27.77321596051102,-6.426019482814745
2025-10-22,1052.5794265021543,1025.4194589306933,27.586886422569737,-0.4269188511086458
2025-10-23,1056.571479627045,1025.4253374701932,27.98609404796514,3.160048108886586
2025-10-24,1049.276996824555,1025.431216009693,30.741996432893153,-6.896215618031038
2025-10-25,942.8116033041856,1025.4370945491926,-71.35119337273933,-11.274297872267693
2025-10-26,959.1716563916834,1025.4429730886923,-72.01518775430064,5.743871057291812
2025-10-27,1069.0447887533653,1025.448851628192,29.278188262910966,14.317748862262283
2025-10-28,1054.4894062514948,1025.4547301676919,27.77321596059419,1.261460123208656
2025-10-29,1049.4982741922938,1025.4606087071916,27.586886422570768,-3.549220937468552
2025-10-30,1057.5674916965008,1025.4664872466913,27.986094048037113,4.1149104017723666
2025-10-31,1059.3107166699672,1025.4723657861912,30.741996432897785,3.0963544508781045
2025-11-01,949.6754055079319,1025.4782443256909,-71.35119337277082,-4.451645444988068
2025-11-02,945.9935711652207,1025.4841228651906,-72.01518775455617,-7.475363945413677
2025-11-03,1052.0265549403448,1025.4900014046905,29.278188262906006,-2.7416347272516046
2025-11-04,1060.6465609398313,1025.4958799441902,27.773215960563817,7.377465035077286
2025-11-05,1061.6346634539282,1025.5017584836899,27.58688642257012,8.546018547668169
2025-11-06,1053.270610158638,1025.5076370231898,27.986094048026402,-0.2231209125783205
2025-11-07,1056.6399313518436,1025.5135155626895,30.74199643282709,0.3844193563271872
2025-11-08,960.2744571451092,1025.5193941021892,-71.35119337251048,6.106256415430472
2025-11-09,954.1172949755627,1025.5252726416888,-72.01518775452585,0.6072100883996565
2025-11-10,1050.1005496788373,1025.5311511811888,29.27818826305381,-4.708789765405214
2025-11-11,1053.0616095046978,1025.5370297206885,27.773215960576298,-0.24863617656684459
2025-11-12,1055.5011108966476,1025.5429082601881,27.586886422571165,2.371316213888166
2025-11-13,1053.16919932658,1025.5487867996878,27.986094047940167,-0.36568152104803237
2025-11-14,1053.2082989191772,1025.5546653391875,30.741996432831723,-3.088362852842009
2025-11-15,951.2065704275735,1025.5605438786874,-71.35119337254199,-3.0027800785719005
2025-11-16,955.3653187088969,1025.5664224181871,-72.01518775449551,1.814084045205332
2025-11-17,1059.6664467554467,1025.572300957687,29.278188263048847,4.815957534710781
2025-11-18,1053.366748080618,1025.5781794971867,27.773215960545922,0.015352622885336504
2025-11-19,1047.5249285303667,1025.5840580366864,27.58688642257051,-5.64601592889024
2025-11-20,1046.3605347328848,1025.5899365761863,27.9860940479708,-7.215495891272341
2025-11-21,1052.6956207579435,1025.595815115686,30.741996432685692,-3.642190790428177
2025-11-22,957.2748090541677,1025.6016936551857,-71.35119337257348,3.0243087715553836
2025-11-23,952.3158346100917,1025.6075721946854,-72.0151877543704,-1.2765498302233689
2025-11-24,1042.787477704873,1025.6134507341853,29.278188262822674,-12.104161292134895
2025-11-25,1050.2649915990628,1025.619329273685,27.773215960558403,-3.127553635180677
2025-11-26,1067.0637433628297,1025.6252078131847,27.586886422570693,13.851649127074218
2025-11-27,1061.5892920512526,1025.6310863526844,27.98609404800143,7.972111650566751
2025-11-28,1052.4324383376747,1025.636964892184,30.741996432690325,-3.9465229871996326
