ds,yhat,trend,weekly,diwali
2025-10-20,924.2681094081979,902.5600719947549,25.320719955204417,-3.6126825417614388
2025-10-21,939.5135131086741,902.5715665181511,26.64616140140937,10.29578518911362
2025-10-22,932.7966807433527,902.5830610415472,26.812439884414104,3.40117981739132
2025-10-23,930.9151369673874,902.5945555649433,33.77335180096709,-5.4527703985229925
2025-10-24,933.6405488098266,902.6060500883394,29.13021838787981,1.9042803336073242
2025-10-25,839.4493371303051,902.6175446117354,-69.54181900440383,6.373611522973598
2025-10-26,833.4417262078744,902.6290391351316,-72.14107242568778,2.953759498430587
2025-10-27,932.5062014590499,902.6405336585276,25.32071995526953,4.544947845252762
2025-10-28,933.7656007088042,902.6520281819238,26.646161401484438,4.467411125395895
2025-10-29,928.1906056153297,902.6635227053199,26.81243988441054,-1.2853569744007936
2025-10-30,934.1787060068549,902.675017228716,33.773351801035126,-2.2696630228962484
2025-10-31,931.5497750302112,902.6865117521121,29.130218387875,-0.26695510977585457
2025-11-01,832.9688421798132,902.6980062755081,-69.54181900443845,-0.18734509125638388
2025-11-02,832.0517578423729,902.7095007989043,-72.1410724259319,1.4833294694005255
2025-11-03,930.4053564320067,902.7209953223004,25.32071995527656,2.363641154429761
2025-11-04,930.4931605667953,902.7324898456965,26.646161401459665,1.1145093196391664
2025-11-05,932.3684088071392,902.7439843690926,26.812439884417998,2.8119845536286316
2025-11-06,941.0918018943241,902.7554788924887,33.77335180102496,4.562971200810505
2025-11-07,933.9564035304584,902.7669734158848,29.130218387805222,2.0592117267683365
2025-11-08,833.0088756205024,902.7784679392807,-69.54181900418476,-0.22777331459361722
2025-11-09,831.2851094842563,902.789962462677,-72.14107242589874,0.636219447478079
2025-11-10,929.5938769993195,902.801456986073,25.320719955399756,1.4717000578467434
2025-11-11,927.6212537500618,902.8129515094691,26.646161401464077,-1.837859160871464
2025-11-12,922.2439413651698,902.8244460328652,26.812439884396827,-7.392944552092306
2025-11-13,929.4511481644242,902.8359405562613,33.77335180094357,-7.158144192780637
2025-11-14,929.7758830147902,902.8474350796574,29.130218387800415,-2.2017704526675597
2025-11-15,833.1948870895527,902.8589296030534,-69.54181900421935,-0.12222350928135632
2025-11-16,831.4877829750689,902.8704241264496,-72.14107242586557,0.7584312744847705
2025-11-17,926.4076101563783,902.8819186498457,25.32071995540677,-1.7950284488742614
2025-11-18,918.1255259745901,902.8934131732418,26.64616140143931,-11.41404860009101
2025-11-19,919.3977177789161,902.9049076966379,26.81243988440427,-10.319629802126116
2025-11-20,942.7186887023415,902.916402220034,33.7733518009725,6.0289346813350155
2025-11-21,940.7949257507889,902.9278967434301,29.13021838766569,8.736810619693152
2025-11-22,829.8901922550945,902.9393912668261,-69.54181900425397,-3.50738000747767
2025-11-23,828.316040504979,902.9508857902223,-72.14107242575692,-2.4937728594863553
2025-11-24,934.2794025440929,902.9623803136184,25.320719955186114,5.996302275288484
2025-11-25,933.9878198415987,902.9738748370145,26.64616140144372,4.367783603140476
2025-11-26,932.998225462891,902.9853693604106,26.81243988440621,3.200416218074175
2025-11-27,942.2800092032761,902.9968638838067,33.77335180100144,5.509793518467973
2025-11-28,933.3754898964016,903.0083584072028,29.13021838766087,1.236913101538039
